gene	0	4	8	12	16	20	24	28	32	36	40	44
SPEN	3.5484612859389535	3.5092904624102563	3.6009952010123003	3.4702765448030113	3.645909126168899	3.538115970781106	3.627396721609985	3.603608542983824	3.4689090921105916	3.4937241800308674	3.4935576750698867	3.4538322907701384
MIR5096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLCNKA	0.0	0.0	0.27723494599367865	0.08774890779998673	0.07381954792569333	0.17539302002447202	0.0	0.0	0.0	0.0	0.07405776152856354	0.0
CLCNKB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SZRD1	6.357339103422002	6.097583408756163	6.0777749373846435	6.216130823818382	5.988582444918136	6.113337946483757	6.056683230407774	6.004566559230691	6.009255343553365	6.081542023504776	5.9902401410330395	5.965756584651381
NECAP2	5.114300386228651	4.663196584655953	5.039160332533351	5.128685205158462	4.988771018695416	5.054379655147946	4.898116427360914	4.83173539622325	4.974276910548435	5.247103423322103	4.925320622738611	4.835802834282801
FAM231B	0.22169893667184729	0.7292873728139548	0.3568661040107191	0.0	0.27339175589504044	0.5980926493405356	0.0	0.15408152900496921	0.0	0.4639101302256933	0.2742151363877274	0.6011954078573564
MIR3675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MST1P2	0.5400877937083405	0.6775298909845012	0.5335683316084643	0.48275949910333754	0.6510843057668179	0.6645866014500771	0.0	0.44303476415145626	0.6952108050209337	0.4887103713945592	0.6528177891454039	0.8981007511195437
FAM231C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR3675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU1-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU1-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CROCC	2.490862747094024	2.7248161393884245	2.889457966792067	2.423744884727386	2.800303548993344	2.381986549555904	2.5658311074344833	2.9297701712619104	2.485614880517004	2.3878229606158534	2.5971545107394194	2.5781441065775312
PADI1	0.2035920877999552	0.26312336928497054	0.0602938316711022	0.10541244202126512	0.2514185566371245	0.05528063050415955	0.0	0.048628757366746066	0.12243073654348222	0.0	0.0	0.07369960386519434
